Date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2007-07-18 0:00:00,20,26.8,22.6,92,43,2.2,8,180,4,S
2007-07-19 0:00:00,21,26.7,23.1,91,0,5.4,8,180,2,S
2007-07-20 0:00:00,21,26.7,22.7,93,25,0.3,4,180,2,S
2007-07-21 0:00:00,21,26.6,23,90,13,1.3,3,180,1,S
2007-07-22 0:00:00,21,26.2,23,91,6,0,4,180,2,S
2007-07-23 0:00:00,20,23.4,21.8,94,48,0,3,180,0,S
2007-07-24 0:00:00,20,26.6,22.9,90,20,0.8,3,180,1,S
2007-07-25 0:00:00,20,24.5,21.6,93,9,0,3,180,0,S
2007-07-26 0:00:00,21,24.9,22,94,30,0,4,180,2,S
2007-07-27 0:00:00,18,25.8,21.4,91,35,1.6,3,180,0,S
2007-07-28 0:00:00,19,25.8,22,91,3,0,3,180,0,S
2007-07-29 0:00:00,19,26.1,21.4,92,1,1,5,180,2,S
2007-07-30 0:00:00,21,24.3,21.4,92,0,0,5,180,2,S
2007-07-31 0:00:00,20,25.4,21.6,91,0,2.4,8,180,3,S
2007-08-01 0:00:00,19,25.8,21.7,91,1,3,4,180,2,S
2007-08-02 0:00:00,20,25.8,21.5,89,2,0.8,4,180,1,S
2007-08-03 0:00:00,18,25.2,21,91,28,0,3,180,0,S
2007-08-04 0:00:00,19,24.2,20.9,94,8,0,4,180,2,S
2007-08-05 0:00:00,20,23.8,21.4,91,0,0.4,8,180,5,S
2007-08-06 0:00:00,20,25.8,22.2,88,8888,6.2,10,180,5,S
2007-08-07 0:00:00,19,26.1,22.5,89,8888,5.8,8,180,4,S
2007-08-08 0:00:00,18,26.2,22.8,87,0,6.3,8,180,5,S
2007-08-09 0:00:00,20,23.2,21.4,96,14,0,6,180,4,S
2007-08-10 0:00:00,20,26.4,22.5,91,16,5.1,5,180,3,S
2007-08-11 0:00:00,20,27.4,22.6,91,8888,3.8,5,180,2,S
2007-08-12 0:00:00,19,26.1,22.3,91,1,3.8,8,180,4,S
2007-08-13 0:00:00,19,26.6,23,90,0,7.4,7,180,4,S
2007-08-14 0:00:00,20,26.5,22.9,91,2,5.4,5,180,3,S
2007-08-15 0:00:00,19,26.5,22.9,89,0,4.3,8,180,5,S
2007-08-16 0:00:00,19,26.5,22.5,88,0,5,8,180,4,S
2007-08-17 0:00:00,20,26.6,22.9,88,0,7.4,4,180,2,S
2007-08-18 0:00:00,19,27.8,23,90,0,6,5,180,2,S
2007-08-19 0:00:00,19,25.6,21.9,92,0,2.2,5,180,2,S
2007-08-20 0:00:00,18,27.4,23.4,86,2,7.7,5,180,2,S
2007-08-21 0:00:00,18,27.6,21.9,92,8888,6,3,180,1,S
2007-08-22 0:00:00,20,27.3,22.7,90,0,4.5,5,180,1,S
2007-08-23 0:00:00,18,27.2,22.7,86,4,4.3,4,180,2,S
2007-08-24 0:00:00,18,25,21.6,92,0,4.6,8,180,4,S
2007-08-25 0:00:00,20,25,22.3,85,2,0,8,180,3,S
2007-08-26 0:00:00,18,26.4,22.1,84,0,8,6,180,2,S
2007-08-27 0:00:00,18,26.3,21.3,91,0,6.3,4,180,1,S
2007-08-28 0:00:00,18,26.4,22,89,8888,0.9,5,180,3,S
2007-08-29 0:00:00,20,25.3,22,94,1,0,5,180,2,S
2007-08-30 0:00:00,19,25.6,22.1,92,8,2.6,5,180,2,S
2007-08-31 0:00:00,20,25,21.6,94,8888,1.2,6,180,1,S
2007-09-01 0:00:00,18,26.9,22.2,92,8888,2,6,180,2,S
2007-09-02 0:00:00,20,27.4,23.4,90,0,5.8,4,180,2,S
2007-09-03 0:00:00,18,28.8,23.8,92,0,6,4,180,0,S
2007-09-04 0:00:00,19,29.2,23.7,89,8888,6.2,3,180,0,S
2007-09-05 0:00:00,20,26.6,21.3,97,1,0,3,180,0,S
2007-09-06 0:00:00,19,25.5,21.7,95,26,0,2,180,1,S
2007-09-07 0:00:00,18,27,22.4,92,4,4.6,5,180,4,S
2007-09-08 0:00:00,20,26.6,22.9,90,0,0.3,6,180,2,S
2007-09-09 0:00:00,18,27,22.3,86,8888,5,4,180,3,S
2007-09-10 0:00:00,17,26.4,22.3,79,0,4.2,8,180,3,S
2007-09-11 0:00:00,20,26.7,22.3,93,0,3,9,180,3,S
2007-09-12 0:00:00,17,27,22.7,84,0,4.9,8,180,3,S
2007-09-13 0:00:00,17,27.1,21.9,87,0,8,9,180,3,S
2007-09-14 0:00:00,19,26.6,22.4,80,0,3.2,5,180,5,S
2007-09-15 0:00:00,19,26.8,23.3,84,0,3.8,9,180,3,S
2007-09-16 0:00:00,21,25.6,22.1,90,0,0.5,8,180,3,S
2007-09-17 0:00:00,17,25,22.6,87,0,1.4,10,180,3,S
2007-09-18 0:00:00,16,28.4,21.6,86,0,3.6,9,180,2,S
2007-09-19 0:00:00,17,27.2,21.6,89,0,4.3,6,180,1,S
2007-09-20 0:00:00,20,28,22.2,92,0,1.7,4,180,2,S
2007-09-21 0:00:00,20,27.5,23.6,89,4,2.3,3,180,2,S
2007-09-22 0:00:00,18,28.6,24.1,87,0,5.2,8,180,2,S
2007-09-23 0:00:00,19,28.3,23.2,88,0,3.3,6,180,0,S
2007-09-24 0:00:00,18,29.2,24.1,84,8888,6.3,4,180,1,S
2007-09-25 0:00:00,17,28.6,22,90,0,1.8,3,180,0,S
2007-09-26 0:00:00,19,26.3,21.8,95,33,0.6,3,180,1,S
2007-09-27 0:00:00,17,27.2,22.7,90,3,4.1,5,180,4,S
2007-09-28 0:00:00,20,25.5,22.4,86,0,2.7,13,180,6,S
2007-09-29 0:00:00,19,26.6,22.1,82,0,5.9,10,180,7,S
2007-09-30 0:00:00,17,26.6,22.3,84,0,4.6,11,180,5,S
2007-10-01 0:00:00,19,26.9,21.9,89,0,4.9,13,180,4,S
2007-10-02 0:00:00,18,28,23,85,0,6.2,8,180,2,S
2007-10-03 0:00:00,17,28.6,23.2,87,0,7.8,5,180,1,S
2007-10-04 0:00:00,18,29.4,22.8,86,0,6.6,4,180,1,S
2007-10-05 0:00:00,19,29.4,24.4,86,0,6.8,5,180,2,S
2007-10-06 0:00:00,20,29.3,24,88,0,5.4,4,180,1,S
2007-10-07 0:00:00,17,29.3,23.3,89,0,6.1,3,180,0,S
2007-10-08 0:00:00,18,30,22.6,96,0,4.2,4,90,0,S
2007-10-09 0:00:00,18,26.6,20.5,95,17,1.2,3,180,0,S
2007-10-10 0:00:00,18,28.4,22.4,90,48,5.1,3,360,1,S
2007-10-11 0:00:00,17,27.5,20.8,96,0,1.9,2,180,0,N
2007-10-12 0:00:00,16,28.4,22.5,92,57,4.2,2,180,0,S
2007-10-13 0:00:00,18,28.9,22.3,94,0,2.3,5,180,0,S
2007-10-14 0:00:00,17,29,21.9,87,0,5.9,4,180,1,S
2007-10-15 0:00:00,19,27.3,20.6,96,0,1.6,0,0,0,N
2007-10-16 0:00:00,17,27.9,22.3,95,34,2.9,5,180,0,S
2007-10-17 0:00:00,18,28.4,22.1,92,15,4.7,4,180,0,S
2007-10-18 0:00:00,19,28.6,23.9,88,1,7.5,5,180,2,S
2007-10-19 0:00:00,19,28.8,22.7,92,0,3.7,4,180,1,S
2007-10-20 0:00:00,18,28,22.4,92,3,1.8,4,180,1,S
2007-10-21 0:00:00,18,28.1,22.5,94,1,5.2,5,180,1,S
2007-10-22 0:00:00,18,28.8,22.2,93,2,3.4,3,180,1,S
2007-10-23 0:00:00,19,27.8,23.7,84,8888,6.2,7,180,2,S
2007-10-24 0:00:00,18,28.2,22.8,90,0,8,5,180,2,S
2007-10-25 0:00:00,18,28.1,22.3,92,0,4.1,3,180,0,S
2007-10-26 0:00:00,17,28.9,22.7,90,1,5.6,5,180,1,S
2007-10-27 0:00:00,17,28.2,22.7,92,0,1,2,180,0,N
2007-10-28 0:00:00,20,27.6,21.3,96,1,1.2,2,360,0,S
2007-10-29 0:00:00,18,28.4,23.1,88,11,2.1,4,360,0,S
2007-10-30 0:00:00,19,29.1,24.2,86,1,6.2,3,180,1,S
2007-10-31 0:00:00,18,27.9,21.6,94,0,2.5,5,180,0,S
2007-11-01 0:00:00,18,29,22.9,90,39,5.8,4,180,1,S
2007-11-02 0:00:00,19,28.7,22.8,90,7,1.8,4,180,1,S
2007-11-03 0:00:00,20,26.9,22,95,3,0,4,180,0,S
2007-11-04 0:00:00,20,27.8,22,95,29,0,3,180,0,S
2007-11-05 0:00:00,18,27.4,21.7,94,8,3.1,2,180,0,S
2007-11-06 0:00:00,19,28,21.4,96,8,3,2,90,0,N
2007-11-07 0:00:00,19,27,21.5,94,17,0.7,3,360,0,S
2007-11-08 0:00:00,18,26.6,21.3,94,73,0.9,6,180,0,S
2007-11-09 0:00:00,18,27.7,21,98,20,2.4,2,180,0,S
2007-11-10 0:00:00,18,26.3,20.9,96,1,2.5,3,180,0,N
2007-11-11 0:00:00,17,27,20.9,96,3,0.4,2,180,0,N
2007-11-12 0:00:00,19,27.7,23.1,90,18,3.6,5,270,2,S
2007-11-13 0:00:00,19,26.6,22.5,90,25,0.2,7,270,2,W
2007-11-14 0:00:00,21,27.8,23.3,88,5,4,6,270,2,W
2007-11-15 0:00:00,20,28.3,23,94,0,1.5,4,270,0,W
2007-11-16 0:00:00,20,26.8,22.1,95,3,0,4,270,1,W
2007-11-17 0:00:00,21,25.9,22.4,92,16,0.2,15,270,4,W
2007-11-18 0:00:00,20,25.3,22.4,91,20,0.5,9,270,4,W
2007-11-19 0:00:00,20,28.4,24.2,89,2,7.1,8,270,3,W
2007-11-20 0:00:00,19,27.5,22.7,92,0,3,5,270,1,W
2007-11-21 0:00:00,19,28,23.2,89,7,1.8,8,180,2,S
2007-11-22 0:00:00,19,28.9,22.9,93,0,4.6,3,180,0,S
2007-11-23 0:00:00,19,28.7,23.6,84,0,8,8,270,2,W
2007-11-24 0:00:00,18,29.6,23.5,86,0,7.1,9,270,0,W
2007-11-25 0:00:00,20,28.4,23.9,90,0,5.4,5,360,1,N
2007-11-26 0:00:00,18,29.2,23.6,91,0,4.2,5,360,0,W
2007-11-27 0:00:00,20,26.9,23.5,90,0,0,3,180,0,S
2007-11-28 0:00:00,21,25,22.5,92,0,0,3,270,1,W
2007-11-29 0:00:00,20,27,22.8,92,3,0.2,3,270,1,W
2007-11-30 0:00:00,21,24.9,22.3,92,4,0,4,360,0,N
2007-12-01 0:00:00,19,27,22.8,90,2,3.7,5,360,2,N
2007-12-02 0:00:00,19,27.9,22.5,90,8888,6,6,360,2,N
2007-12-03 0:00:00,18,27.8,22.3,91,0,7.8,6,360,2,N
2007-12-04 0:00:00,19,26.6,21.7,95,0,1.6,3,360,0,N
2007-12-05 0:00:00,18,27.3,22.2,92,46,3.7,3,360,0,N
2007-12-06 0:00:00,18,29.4,22.7,92,0,4.7,2,180,0,S
2007-12-07 0:00:00,19,25.7,22.3,94,0,2.4,5,360,1,N
2007-12-08 0:00:00,19,26.6,22.1,97,9,2.1,3,360,0,N
2007-12-09 0:00:00,19,28.6,23.2,91,5,3.7,1,360,0,N
2007-12-10 0:00:00,19,28.7,22.7,91,1,1.4,4,360,0,N
2007-12-11 0:00:00,20,29.8,23.4,89,9,4.5,3,360,1,N
2007-12-12 0:00:00,19,29.3,23.2,90,0,5,4,360,0,N
2007-12-13 0:00:00,18,29.6,23.1,92,8888,6.9,3,360,0,N
2007-12-14 0:00:00,18,30.4,23.3,90,0,7.3,2,360,0,N
2007-12-15 0:00:00,18,29.1,23.2,88,0,5.7,4,360,1,N
2007-12-16 0:00:00,19,27.6,23.8,88,0,5.4,4,90,2,E
2007-12-17 0:00:00,20,27,22.5,92,50,1.2,3,90,0,E
2007-12-18 0:00:00,19,26.9,22.4,95,2,0.8,4,360,0,N
2007-12-19 0:00:00,20,26.8,22.3,93,16,0,4,360,0,N
2007-12-20 0:00:00,19,25.7,21.8,94,31,0.5,5,360,1,N
2007-12-21 0:00:00,19,28,22.9,92,0,1.4,3,90,0,E
2007-12-22 0:00:00,20,27.8,22.1,96,11,0,4,360,1,N
2007-12-23 0:00:00,18,24.8,22,92,21,0,3,360,0,N
2007-12-24 0:00:00,21,24.8,22.7,89,5,5.2,3,270,1,W
2007-12-25 0:00:00,21,28.9,24.4,88,0,6.6,2,270,1,W
2007-12-26 0:00:00,20,28.8,24,89,8888,5.2,5,270,2,W
2007-12-27 0:00:00,20,29.2,23.6,88,0,3.2,6,180,1,S
2007-12-28 0:00:00,20,27.5,23.4,92,8888,0.4,2,360,0,N
2007-12-29 0:00:00,20,29,23.2,92,2,3.4,3,90,1,E
2007-12-30 0:00:00,20,27.5,23.2,88,8888,0.8,10,270,4,W
2007-12-31 0:00:00,20,27.6,23.7,88,8888,4.7,6,270,2,W
2008-01-01 0:00:00,20,27.6,22.5,85,4,0.1,4,270,1,W
2008-01-02 0:00:00,20,26.6,23,90,8888,4.7,8,225,3,SW
2008-01-03 0:00:00,19,27.7,23.4,86,0,6.4,3,360,0,SW
2008-01-04 0:00:00,19,27.1,23.2,87,0,7.9,8,360,3,N
2008-01-05 0:00:00,21,27.7,23.9,89,0,4,5,360,2,W
2008-01-06 0:00:00,21,24,22.1,90,8888,0,8,270,2,W
2008-01-07 0:00:00,20,26.4,22.2,88,3,1.2,8,270,2,W
2008-01-08 0:00:00,19,27.7,23,89,0,4.1,6,270,1,W
2008-01-09 0:00:00,20,26.8,22.8,94,0,1,5,270,1,W
2008-01-10 0:00:00,20,24.3,20.9,93,20,0,5,270,2,W
2008-01-11 0:00:00,20,25.3,22.9,90,8,2.6,13,270,7,W
2008-01-12 0:00:00,21,24.9,22,92,4,0.5,10,270,4,W
2008-01-13 0:00:00,22,27.4,23.6,88,6,7.8,6,270,3,W
2008-01-14 0:00:00,19,27.3,23.2,89,0,4.5,10,270,2,W
2008-01-15 0:00:00,19,26.7,23.1,89,2,3.7,8,270,3,W
2008-01-16 0:00:00,19,26.4,21.5,92,0,1.8,9,270,3,W
2008-01-17 0:00:00,19,26.2,22.2,93,2,4.8,9,270,3,W
2008-01-18 0:00:00,20,27.4,23.3,88,1,6.9,6,270,2,W
2008-01-19 0:00:00,21,26.7,22.8,93,1,4.7,3,360,0,N
2008-01-20 0:00:00,21,28.3,23.5,90,0,7.4,6,270,2,W
2008-01-21 0:00:00,19,27.6,23,91,0,4.5,5,225,1,W
2008-01-22 0:00:00,18,27.3,21.1,96,0,3,5,225,0,SW
2008-01-23 0:00:00,19,27,23,93,9,2.9,4,270,0,W
2008-01-24 0:00:00,19,28.8,23.8,91,4,6.3,2,90,0,E
2008-01-25 0:00:00,19,25,22.4,93,12,0,4,180,1,S
2008-01-26 0:00:00,18,26.2,21.8,94,35,0,11,90,4,E
2008-01-27 0:00:00,20,26.8,22.9,94,26,0.2,8,90,2,E
2008-01-28 0:00:00,21,26.5,23.2,89,3,0.4,6,360,2,N
2008-01-29 0:00:00,21,28,23.4,93,1,4,3,90,0,E
2008-01-30 0:00:00,20,27.4,23,92,8888,1,8,90,2,E
2008-01-31 0:00:00,20,28.8,23.9,90,7,6.5,3,90,1,E
2008-02-01 0:00:00,19,26.7,21.5,96,6,1.9,6,90,4,E
2008-02-02 0:00:00,20,24,21.5,95,7,0.7,6,90,2,E
2008-02-03 0:00:00,20,26,21.9,96,15,3.3,6,360,3,N
2008-02-04 0:00:00,20,29.1,21.2,95,8,0,6,360,2,N
2008-02-05 0:00:00,20,26.2,21.8,94,2,1.8,6,360,3,N
2008-02-06 0:00:00,20,26.9,22.7,90,19,0.1,5,360,2,N
2008-02-07 0:00:00,18,28.1,22.4,90,0,8,8,360,2,N
2008-02-08 0:00:00,18,27.4,23,90,0,4.1,5,360,2,N
2008-02-09 0:00:00,19,24.8,21.7,93,0,2.3,6,360,2,N
2008-02-10 0:00:00,20,25,21.8,91,4,0,8,270,4,W
2008-02-11 0:00:00,20,23.8,21.1,95,2,0,11,270,4,W
2008-02-12 0:00:00,20,26,21.4,94,2,0.8,5,360,3,N
2008-02-13 0:00:00,21,24,21.9,94,1,0,10,270,4,W
2008-02-14 0:00:00,21,26.1,22.9,92,3,6.1,10,270,4,W
2008-02-15 0:00:00,21,28.4,24.1,90,8888,7.2,8,270,2,W
2008-02-16 0:00:00,19,28.7,23.2,89,0,4.9,4,270,1,W
2008-02-17 0:00:00,20,28.6,23.2,91,8888,4.2,5,270,1,W
2008-02-18 0:00:00,19,26.2,22.3,94,0,1.1,8,270,2,W
2008-02-19 0:00:00,17,28.2,22.6,90,9,2.3,3,270,1,W
2008-02-20 0:00:00,19,27.2,22.5,89,8888,4.9,6,270,2,W
2008-02-21 0:00:00,18,26.5,22.1,96,12,0,5,270,0,W
2008-02-22 0:00:00,19,26.9,22.7,92,5,2.3,5,360,2,N
2008-02-23 0:00:00,17,27.4,21.6,94,8888,1.8,3,360,0,N
2008-02-24 0:00:00,21,26,22.4,93,12,2.2,4,360,2,N
2008-02-25 0:00:00,20,24,22,93,1,0.3,4,270,2,W
2008-02-26 0:00:00,20,27.9,23.4,90,1,4.9,5,270,1,W
2008-02-27 0:00:00,18,27,22,92,8888,0.4,3,270,0,W
2008-02-28 0:00:00,18,26.1,21.1,95,2,1.8,2,360,0,N
2008-02-29 0:00:00,17,26.3,21.2,94,12,0.7,4,180,0,S
2008-03-01 0:00:00,16,27,21,95,17,2.1,4,360,0,N
2008-03-02 0:00:00,17,26,21.6,94,18,1.5,3,360,0,N
2008-03-03 0:00:00,18,28,22.2,92,0,1,2,360,0,N
2008-03-04 0:00:00,17,26.5,23.4,96,0,1.4,3,360,0,N
2008-03-05 0:00:00,19,28.2,22.8,92,1,3.8,2,180,0,N
2008-03-06 0:00:00,15,25.8,21.6,94,6,0.2,4,360,1,N
2008-03-07 0:00:00,19,25.9,21.3,95,1,0,3,360,0,N
2008-03-08 0:00:00,18,26.8,22.3,92,19,0,2,360,0,N
2008-03-09 0:00:00,18,28.3,22.1,93,0,2.5,3,360,0,N
2008-03-10 0:00:00,18,29.4,23.8,92,1,5,3,90,1,E
2008-03-11 0:00:00,17,29.4,23,89,8888,5,4,90,1,E
2008-03-12 0:00:00,20,29.4,24,88,0,4.2,3,90,1,E
2008-03-13 0:00:00,20,29.2,23.7,90,0,2.6,4,90,0,N
2008-03-14 0:00:00,19,28.8,23.3,90,2,3,2,90,0,E
2008-03-15 0:00:00,20,29.2,23.4,91,1,2.7,2,360,1,E
2008-03-16 0:00:00,19,29.6,24.1,86,4,5.7,4,360,1,E
2008-03-17 0:00:00,19,29.2,22.7,92,8888,3.4,3,90,0,E
2008-03-18 0:00:00,18,28,22.2,90,0,2.6,3,90,0,E
2008-03-19 0:00:00,19,29.3,23.3,91,0,2.1,3,360,1,E
2008-03-20 0:00:00,18,29,23.2,91,2,3.8,5,90,0,N
2008-03-21 0:00:00,17,26.8,22,94,7,0,3,360,1,N
2008-03-22 0:00:00,19,24.9,21.4,95,0,0,4,360,1,N
2008-03-23 0:00:00,18,26.8,22.7,92,0,1.8,5,360,1,N
2008-03-24 0:00:00,18,25.9,21.3,94,8,1.6,3,360,1,N
2008-03-25 0:00:00,17,27.2,20.8,98,40,1.4,5,360,0,E
2008-03-26 0:00:00,16,26,22.4,91,39,0.1,5,90,1,W
2008-03-27 0:00:00,19,28,22.3,90,1,1.3,5,270,1,N
2008-03-28 0:00:00,19,29,23.5,88,8888,1,3,360,1,S
2008-03-29 0:00:00,20,27.7,22.9,87,8888,0.9,4,90,1,W
2008-03-30 0:00:00,19,24.7,22.1,91,0,0.1,5,360,0,N
2008-03-31 0:00:00,18,25.4,21.9,86,8888,0,2,360,0,W
2008-04-01 0:00:00,18,27.2,21.4,92,0,2.7,6,360,2,N
2008-04-02 0:00:00,19,27.4,22.5,89,1,2.5,4,360,1,N
2008-04-03 0:00:00,18,27.7,21.9,90,8888,3.2,3,360,0,N
2008-04-04 0:00:00,20,28.2,22.3,92,29,1.8,5,360,0,E
2008-04-05 0:00:00,18,27.6,21.4,93,21,2.4,2,90,0,E
2008-04-06 0:00:00,17,28.2,22,91,4,3.6,2,90,0,E
2008-04-07 0:00:00,16,27.4,21.5,89,1,2.8,3,90,0,S
2008-04-08 0:00:00,17,27.2,21.5,92,5,0,4,360,0,N
2008-04-09 0:00:00,16,27.8,21.5,94,4,0.7,4,90,0,N
2008-04-10 0:00:00,15,26.3,21.4,91,2,0.4,4,360,1,N
2008-04-11 0:00:00,18,26.4,20.7,98,7,1.1,3,360,0,N
2008-04-12 0:00:00,18,25.8,21.6,95,49,1,3,360,0,S
2008-04-13 0:00:00,18,27.8,23.1,89,8888,5,4,180,1,S
2008-04-14 0:00:00,19,25.7,21.9,94,11,0.9,6,180,2,S
2008-04-15 0:00:00,18,27.4,22.5,92,1,2,4,360,1,N
2008-04-16 0:00:00,18,28,22.9,88,8888,6.3,5,360,2,N
2008-04-17 0:00:00,17,27,21.1,92,0,3.2,5,360,1,N
2008-04-18 0:00:00,18,27.2,21.8,94,0,2,5,360,1,N
2008-04-19 0:00:00,18,27.3,21.7,94,0,3.1,3,180,0,N
2008-04-20 0:00:00,18,28,21.9,96,3,2,2,180,0,S
2008-04-21 0:00:00,20,25.6,22.6,94,24,1.3,5,180,1,S
2008-04-22 0:00:00,20,27.8,22.7,93,5,0.6,3,180,0,S
2008-04-23 0:00:00,18,24.7,21.9,95,25,0,4,360,0,W
2008-04-24 0:00:00,20,27.4,23.1,92,6,2.2,5,270,1,W
2008-04-25 0:00:00,19,27.4,23.3,91,8,1.9,3,180,0,S
2008-04-26 0:00:00,18,26.7,21.7,96,5,0.7,8,360,2,N
2008-04-27 0:00:00,20,25.7,22.8,89,55,0,3,180,0,S
2008-04-28 0:00:00,18,27.8,22.4,91,8888,3.8,2,180,0,S
2008-04-29 0:00:00,20,28.8,23.5,92,13,6.2,4,180,1,S
2008-04-30 0:00:00,18,29.1,23.5,88,8888,4.2,4,360,1,S
2008-05-01 0:00:00,19,26.9,22.2,94,0,3,8,90,0,E
2008-05-02 0:00:00,18,26.1,22,94,7,1,5,180,1,S
2008-05-03 0:00:00,18,28.3,23.3,89,5,1.4,4,180,1,S
2008-05-04 0:00:00,16,27.4,23,90,1,0.2,3,180,1,S
2008-05-05 0:00:00,20,26.4,22.1,94,26,0.4,3,180,0,S
2008-05-06 0:00:00,19,27.4,22.6,91,3,2.6,5,360,0,N
2008-05-07 0:00:00,18,28.4,22.4,88,21,5.8,3,180,1,S
2008-05-08 0:00:00,19,28.3,23.7,86,8888,5.6,5,270,1,W
2008-05-09 0:00:00,18,26.8,22.9,91,0,2.3,5,90,2,E
2008-05-10 0:00:00,20,26.8,22.7,92,8888,2,4,180,2,S
2008-05-11 0:00:00,20,27.2,23,92,0,4.4,3,180,2,S
2008-05-12 0:00:00,19,26.6,22.4,93,20,3.6,3,180,1,S
2008-05-13 0:00:00,20,26.6,23.4,96,95,0.2,5,180,2,S
2008-05-14 0:00:00,20,27.6,23.7,90,29,6.4,4,180,3,S
2008-05-15 0:00:00,21,28.2,24.4,88,0,6.4,5,180,2,S
2008-05-16 0:00:00,21,27.4,23.6,86,0,3.6,8,180,2,S
2008-05-17 0:00:00,18,28,22.4,90,8888,8,10,180,3,S
2008-05-18 0:00:00,20,27.5,24.1,88,0,3.4,8,180,4,S
2008-05-19 0:00:00,17,28.4,23,88,0,3.8,4,180,2,S
2008-05-20 0:00:00,18,28.6,23,88,0,6.1,4,180,1,S
2008-05-21 0:00:00,18,28.6,22.6,92,0,5,3,180,0,S
2008-05-22 0:00:00,19,27,21.3,96,8888,3.2,4,180,0,S
2008-05-23 0:00:00,19,27.1,22.3,92,8888,5.1,5,180,1,S
2008-05-24 0:00:00,18,26.6,22.3,93,40,5.8,6,360,2,N
2008-05-25 0:00:00,21,27.2,22.8,92,8888,3.5,6,180,2,S
2008-05-26 0:00:00,20,26.8,22.9,93,5,5.5,4,180,2,S
2008-05-27 0:00:00,18,24.8,21.8,94,8888,0,4,180,1,S
2008-05-28 0:00:00,19,27.5,23.2,91,8888,7.1,4,180,1,S
2008-05-29 0:00:00,18,25.6,21.9,92,8888,0,3,180,0,S
2008-05-30 0:00:00,19,28.6,23.4,90,8888,6.2,2,90,0,E
2008-05-31 0:00:00,19,28.4,23.5,90,8888,6,5,90,1,E
2008-06-01 0:00:00,19,28.4,22.9,91,4,0,1,135,0,SE
2008-06-02 0:00:00,20,28,23.3,89,13,5,3,135,1,SE
2008-06-03 0:00:00,21,27.9,23.6,90,8888,4.8,2,135,0,SE
2008-06-04 0:00:00,20,28.3,23.5,90,10,3.5,3,135,1,SE
2008-06-05 0:00:00,20,26.1,22.7,93,9,1,3,135,1,SE
2008-06-06 0:00:00,20,24.3,21.7,91,3,0,3,135,1,S
2008-06-07 0:00:00,20,27.5,22.5,94,3,1.6,2,90,0,E
2008-06-08 0:00:00,19,27.6,22.4,91,17,0.4,2,90,0,E
2008-06-09 0:00:00,20,27,23,92,2,3.5,3,180,1,S
2008-06-10 0:00:00,21,27.2,23.8,93,4,2.2,3,180,0,S
2008-06-11 0:00:00,20,25.8,22.3,92,2,0,4,180,0,S
2008-06-12 0:00:00,20,27.9,22.1,94,26,0.2,1,180,0,N
2008-06-13 0:00:00,19,27.8,22.3,91,31,1.3,3,90,0,E
2008-06-14 0:00:00,18,26,21.2,96,0,2,1,90,0,N
2008-06-15 0:00:00,17,27.6,20.7,95,9,5.5,3,180,0,S
2008-06-16 0:00:00,16,28.2,21.8,92,51,5.7,5,360,0,E
2008-06-17 0:00:00,18,27,21.7,92,26,1.8,5,270,0,W
2008-06-18 0:00:00,17,26.8,21.4,94,25,3.5,5,180,1,S
2008-06-19 0:00:00,19,26.6,22.8,91,78,5.9,8,180,4,S
2008-06-20 0:00:00,21,26,22.8,87,1,7.8,14,180,8,S
2008-06-21 0:00:00,20,26.4,23.3,86,0,7.2,8,180,5,S
2008-06-22 0:00:00,21,26.7,22.9,92,0,4.1,8,360,4,S
2008-06-23 0:00:00,20,26.8,22.9,90,8888,6.9,8,180,3,S
2008-06-24 0:00:00,21,26,22.8,90,8888,1.9,8,180,2,S
2008-06-25 0:00:00,20,27.8,22.7,91,8888,2,4,180,2,S
2008-06-26 0:00:00,19,27.1,22.8,91,2,0,2,180,0,S
2008-06-27 0:00:00,19,27.4,22.9,92,4,4.7,1,180,0,N
2008-06-28 0:00:00,18,27.6,21.8,92,8888,2.9,4,180,1,S
2008-06-29 0:00:00,17,25.8,21.5,94,3,3.1,6,180,1,S
2008-06-30 0:00:00,18,27,22,88,3,8,6,180,2,S
2008-07-01 0:00:00,17,28.1,22.8,90,0,4.9,3,180,0,S
2008-07-02 0:00:00,19,27.4,21.5,92,16,4,5,180,2,S
2008-07-03 0:00:00,21,25,22.6,89,3,0,6,180,4,S
2008-07-04 0:00:00,21,24.8,21.8,95,8888,0,9,180,3,S
2008-07-05 0:00:00,20,25.2,22.3,91,16,0,0,0,0,N
2008-07-06 0:00:00,19,23.1,20.1,97,1,0,5,180,0,S
2008-07-07 0:00:00,18,26.2,21.3,92,22,0.5,5,180,3,S
2008-07-08 0:00:00,20,25.5,22.5,91,2,1.8,9,180,4,S
2008-07-09 0:00:00,20,25.6,22.2,94,27,1.8,5,180,2,S
2008-07-10 0:00:00,20,27.6,23.1,90,25,3,6,180,1,S
2008-07-11 0:00:00,20,28.2,23,88,3,6.2,3,180,0,S
2008-07-12 0:00:00,19,28.2,22.7,94,2,2.3,3,180,0,S
2008-07-13 0:00:00,20,26.8,22.7,91,1,5.8,4,180,2,S
2008-07-14 0:00:00,19,27.7,22.7,95,3,4,2,180,1,S
2008-07-15 0:00:00,18,26.1,22,94,8888,1.3,8,180,2,S
2008-07-16 0:00:00,17,26,21.8,92,19,0,7,180,3,S
2008-07-17 0:00:00,16,27.4,23.5,92,13,2,2,180,0,S
